Tanggal|KODE EFEK|Nama Saham|HC MKBD|Keterangan
20260331|FWCT|WIJAYA CAHAYA TIMBER Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NAYZ|HASSANA BOGA SEJAHTERA TBK|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IRSX|AVIANA SINAR ABADI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CHIP|PELITA TEKNOLOGI GLOBAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HALO|HALONI JANE Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PACK|ABADI NUSANTARA HIJAU INVESTAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VAST|VASTLAND INDONESIA Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KING|HOFFMEN CLEANINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PGEO|PERTAMINA GEOTHERMAL ENERGY Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|FUTR|FUTURA ENERGI GLOBAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HILL|HILLCON Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BDKR|BERDIKARI PONDASI PERKASA Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PTMP|MITRA PACK Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CUAN|PETRINDO JAYA KREASI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SAGE|SAPTAUSAHA GEMILANGINDAH Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TRON|TEKNOLOGI KARYA DIGITAL NUSA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NSSS|NUSANTARA SAWIT SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GTRA|GRAHAPRIMA SUKSESMANDIRI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HAJJ|ARSY BUANA TRAVELINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PIPA|MULTI MAKMUR LEMINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NCKL|TRIMEGAH BANGUN PERSADA Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AWAN|ERA DIGITAL MEDIA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MBMA|MERDEKA BATTERY MATERIALS Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MENN|MENN TEKNOLOGI INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DOOH|ERA MEDIA SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|JATI|INFORMASI TEKNOLOGI INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TYRE|KING TIRE INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RAAM|TRIPAR MULTIVSION PLUS Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MPXL|MPX LOGISTICS INTERNATIONAL Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SMIL|SARANA MITRA LUAS Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MAXI|MAXINDO KARYA ANUGERAH Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KLAS|PELAYARAN KURNIA LAUTAN SEMESTA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VKTR|VKTR TEKNOLOGI MOBILITAS Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RELF|GRAHA MITRA ASIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AMMN|AMMAN MINERAL INTERNASIONAL Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CRSN|CARSURIN Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TGUK|PLATINUM WAHAB NUSANTARA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GRPM|GRAHA PRIMA MENTARI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|WIDI|WIDIANT JAYA KRENINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|INET|SINERGI INTI ANDALAN PRIMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MAHA|MANDIRI HERINDO ADIPERKASA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RMKO|ROYALTAMA MULIA KONTRAKTORINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CNMA|NUSANTARA SEJAHTERA RAYA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HBAT|MINAHASA MEMBANGUN HEBAT Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|FOLK|MULTI GARAM UTAMA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ERAL|SINAR EKA SELARAS Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GRIA|INGRIA PRATAMA CAPITALINDO Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CYBR|ITSEC ASIA Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PPRI|PAPEROCKS INDONESIA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MSIE|MULTISARANA INTAN EDUKA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HUMI|HUMPUSS MARITIM INTERNASIONAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MUTU|MUTUAGUNG LESTARI Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LMAX|LUPROMAX PELUMAS INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RSCH|CHARLIE HOSPITAL SEMARANG Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BABY|MULTITREND INDO Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AEGS|ANUGERAH SPAREPARTS SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IOTF|SUMBER SINERGI MAKMUR Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KOCI|KOKOH EXA NUSANTARA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BREN|BARITO RENEWABLES ENERGY Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PTPS|PULAU SUBUR Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|STRK|LOVINA BEACH BREWERY Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KOKA|KOKA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LOPI|LOGISTICSPLUS INTERNATIONAL Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UDNG|AGRO BAHARI NUSANTARA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MSTI|MASTERSYSTEM INFOTAMA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RGAS|KIAN SANTANG MULIATAMA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|IKPM|IKAPHARMINDO PUTRAMAS Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AYAM|JANU PUTRA SEJAHTERA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SURI|MAJA AGUNG LATEXINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ASLI|ASRI KARYA LESTARI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CGAS|CITRA NUSANTARA GEMILANG Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NICE|ADHI KARTIKO PRATAMA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MSJA|MULTI SPUNINDO JAYA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SMLE|SINERGI MULTI LESTARINDO Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ACRO|SAMCRO HYOSUNG ADILESTARI Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MANG|MANGGUNG POLAHRAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GRPH|GRIPTHA PUTRA PERSADA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SMGA|SUMBER MINERAL GLOBAL ABADI Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ALII|ANCARA LOGISTICS INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MPIX|MITRA PEDAGANG INDONESIA Tbk|45|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|TOSK|TOPINDO SOLUSI KOMUNIKA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|UNTD|TERANG DUNIA INTERNUSA Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MEJA|HARTA DJAYA KARYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MKAP|MULTIKARYA ASIA PASIFIK RAYA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LIVE|HOMECO VICTORIA MAKMUR Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HYGN|ECOCARE INDO PASIFIK Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BAIK|BERSAMA MENCAPAI PUNCAK Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VISI|SATU VISI PUTRA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AREA|DUNIA VIRTUAL ONLINE Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ATLA|ATLANTIS SUBSEA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MHKI|MULTI HANNA KREASINDO Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DATA|REMALA ABADI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SOLA|XOLARE RCR ENERGY Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BATR|BENTENG API TECHNIC Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SPRE|SORAYA BERJAYA INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PART|CIPTA PERDANA LANCAR Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ISEA|INDO AMERICAN SEAFOODS Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BLES|SUPERIOR PRIMA SUKSES Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GOLF|INTRA GOLFLINK RESORTS Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|GUNA|GUNANUSA ERAMANDIRI Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|LABS|UBC MEDICAL INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DOSS|GLOBAL SUKSES DIGITAL Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NEST|ESTA INDONESIA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PTMR|MASTER PRINT Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|VERN|VERONA INDAH PICTURES Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DAAZ|DAAZ BARA LESTARI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BOAT|NEWPORT MARINE SERVICES Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|NAIK|ADIWARNA ANUGERAH ABADI Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|AADI|ADARO ANDALAN INDONESIA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MDIY|DAYA INTIGUNA YASA Tbk|30|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KSIX|KENTANIX SUPRA INTERNATIONAL Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|YOII|ASURANSI DIGITAL BERSAMA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RATU|RAHARJA ENERGI CEPU Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BRRC|RAJA ROTI CEMERLANG Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|HGII|HERO GLOBAL INVESTMENT Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DGWG|DELTA GIRI WACANA Tbk|35|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CBDK|BANGUN KOSAMBI SUKSES Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|OBAT|BRIGIT BIOFARMAKA TEKNOLOGI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MINE|SINAR TERANG MANDIRI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|KAQI|JANTRA GRUPO INDONESIA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|YUPI|YUPI INDO JELLY GUM Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|FORE|FORE KOPI INDONESIA Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MDLA|MEDELA POTENTIA Tbk|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|DKHH|CIPTA SARANA MEDIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|ASPR|ASIA PRAMULIA Tbk|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PSAT|PANCARAN SAMUDERA TRANSPORT Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CDIA|CHANDRA DAYA INVESTASI Tbk|55|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|COIN|INDOKRIPTO KOIN SEMESTA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|BLOG|TRIMITRA TRANS PERSADA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|CHEK|DIASTIKA BIOTEKINDO Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|MERI|MERRY RIANA EDUKASI Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PMUI|PRIMA MULTI USAHA INDONESIA Tbk|25|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|EMAS|MERDEKA GOLD RESOURCES Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|PJHB|PELAYARAN JAYA HIDUP BARU Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|RLCO|ABADI LESTARI INDONESIA Tbk|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|SUPA|SUPER BANK INDONESIA Tbk|40|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|R-ABFII|Asian Bond Fund - Indonesia Bond Index Fund|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|R-LQ45X|Premier ETF LQ-45 (R-LQ45X)|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBES|Reksa Dana Indeks BNI-AM ETF MSCI ESG Leaders|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBID|Reksa Dana Indeks Batavia IDX30 ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBIN|Reksa Dana Indeks Bahana ETF Bisnis - 27|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBLQ|Reksa Dana Batavia Smart Liquid ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBNI|Reksa Dana Indeks BNI-AM Nusantara ETF MSCI I|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBSK|Reksa Dana Indeks Batavia SRI-KEHATI ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XCID|DIRE Ciptadana Properti Ritel Indonesia|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XCIS|DIRE Ciptadana Properti Perhotelan Padjajaran|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XCLQ|Reksa Dana Indeks Cipta ETF Index LQ45|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XDIF|Reksa Dana Danareksa ETF Indonesia Top 40|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIHD|Reksa Dana Indeks Premier ETF IDX High Divide|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIIC|Reksa Dana Premier ETF Indonesia Consumer|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIID|Reksa Dana Indeks Premier ETF Index IDX30|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIIF|Reksa Dana Premier ETF Indonesia Financial|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIIT|Reksa Dana Premier ETF IDX30|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIJI|Reksa Dana Syariah Premier ETF JII|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XILV|RDI Insight ETF FTSE Indonesia Low Volatility|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIML|Reksa Dana Indeks Premier ETF MSCI Indonesia|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIPI|Reksa Dana Indeks Premier ETF PEFINDO i-Grade|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XISB|Reksa Dana Premier ETF Indonesia Sovereign Bo|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XISC|Reksa Dana Premier ETF Indonesia Stated-Owned|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XISI|Premier ETF SMinfra18|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XISR|Premier ETF SRI-KEHATI|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XKIV|Reksa Dana Indeks KISI IDX Value30 ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XMIG|Reksa Dana Indeks Majoris Pefindo I-Grade ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XNVE|Reksa Dana Indeks Nusadana ETF IDX Value30|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XPDV|Reksa Dana Pinnacle Core High Dividend ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XPFT|Reksa Dana Indeks Pinnacle FTSE Indonesia ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XPLQ|Reksa Dana Pinnacle Enhanced Liquid ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XPSG|Reksa Dana Pinnacle Indonesia ESG ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XPTD|Reksa Dana Indeks Panin ETF IDX30 Dinamis|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XSBC|Reksa Dana Indeks Simas ETF IDX30|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XSPI|DIRE Simas Plaza Indonesia|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XSSI|Reksa Dana Syariah Indeks Simas ETF JII|20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XSSK|Reksa Dana Indeks SAM ETF SRI-KEHATI|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XKMS|Reksa Dana Indeks KISI MSCI Indonesia ETF |20|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIFE|Reksa Dana Indeks Premier ETF FTSE Indonesia ESG |50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XBIG|Reksa Dana Indeks BNP Paribas IDX Growth30 ETF|85|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XCEG|Reksa Dana Indeks Capital ETF IDX ESG Leaders|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XMLF|Reksa Dana Indeks Mandiri ETF LQ45|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XMGB|Reksa Dana Majoris Government Bonds ETF Indonesia|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XKID|Reksa Dana Indeks KISI IDX30 ETF|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XMSK|Reksa Dana Indeks Mandiri ETF SRI-KEHATI|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XIPB|Reksa Dana Indeks Premier ETF IDX-Pefindo Prime Bank|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XPIN|Reksa Dana Indeks Bahana ETF Pefindo I-Grade|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026
20260331|XRDN|Reksa Dana Indo ETF RDN Kas Bertumbuh|50|PENG-0156/KOMITE HC/KPEI/0326 tgl. 30 Maret 2026

|||||untuk warrant dan right besaran haircut yang ditetapkan adalah sebesar 85%|||

